REGION,ISO,COUNTRY,INDICATOR,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Central and Eastern Europe and Central Asia,MDA,Moldova,Nominal GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942.971299,6289.446512,6398.840539,7368.935048,8206.580439,8537.73186,9666.622716,10420.26961,11557.26908,12209.07049,12673.03455,14345.49988,16548.56605,18091.39736,19266.79325,17865.30776,20473.88629,21422.33177,22034.91817,24732.38809,25208.77929,21500.55608,15613.27948,15791.56682,11144.98952,11216.20121,10747.69384,11107.95575,10502.83741,10288.71669,10742.77796,11654.87492,12759.76348,13870.37162,15296.66172,16959.55689,18322.03323,19381.71402,21294.2145,20144.85662,21834.43394,23584.80765,23884.22338,26500.34669,28345.67156,28532.50708,30089.06363,32101.14613,34281.37102,36185.67742,34069.61596,40417.79901,43495.83766
Central and Eastern Europe and Central Asia,MDA,Moldova,Employment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768.600465,1801.46984,1834.527993,1865.572274,1895.782829,1925.184475,1951.476835,1975.389246,1995.75474,2013.891927,2034,2069,2067,2076,2074,2080,2082,2085,2067,2091,2071,2070,2050,1688,1681,1673,1660,1646,1642,1495,1515,1499,1504,1356,1316,1319,1257,1247,1251,1184,1143,1174,1147,1173,1185,1204,1219,1208,1252,1400.363129,1350.977202,1290.194522,1278.079055
Central and Eastern Europe and Central Asia,MDA,Moldova,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043.249396,2077.793075,2091.147722,2050.428562,2022.627124,1954.637132,2007.653852,1966.432601,1952.663792,1844.953448,1908.121946,1796.036166,1933.23751,2022.716418,1881.375174,1755.444596,1858.57584,1937.467866
Central and Eastern Europe and Central Asia,MDA,Moldova,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695.045954,2611.785895,2607.661209,2565.086131,2394.790514,2234.150242,2356.985622,2255.498193,2290.474628,2186.269835,2297.378823,2189.368086,2335.350912,2532.440955,2634.608426,2371.565629,2397.924367,2476.2371
Central and Eastern Europe and Central Asia,MDA,Moldova,Population,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.517,3648.754,3703.001,3752.827,3800.643,3846.519,3885.894,3920.281,3947.422,3969.989,3996.278,4026.204,4055.086,4082.711,4113.243,4148.172,4183.283,4216.682,4289.659,4359.496,4394,4400.565886,4402.345988,4400.796937,4391.935604,4374.987461,4353.789978,4324.043582,4285.703069,4244.181075,4199.328923,4154.001609,4107.586342,4059.428142,4012.876254,3966.313315,3918.916581,3873.069903,3829.191182,3787.938413,3748.219626,3709.191986,3670.767089,3632.883656,3595.449267,3558.368488,3521.543875,3484.904103,3448.414013,3411.990224,3375.576481,3339.073331,3302.357212
Central and Eastern Europe and Central Asia,MDA,Moldova,Output per Employed Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360.62859,18156.15112,17387.46498,18667.33595,18769.03923,17598.14851,18631.24113,18680.02763,19159.23788,18520.89478,17457.69599,17747.96232,19300.89993,20217.00043,20800.82624,18642.55535,20922.73615,21332.95183,21379.90835,22826.86658,22643.61774,18690.00927,13399.36908,16077.6553,11155.92252,11049.19989,10478.72171,10736.93371,10063.48864,10677.20662,10757.51472,11535.55072,12393.98284,14654.00185,16216.76874,17393.37584,19127.34459,19859.15342,21339.71601,21194.44734,23513.48702,24224.49441,24648.44207,26281.8937,27316.53534,26794.58759,27631.71205,29193.84161,29379.07794,27238.33639,26266.42189,31326.90329,32256.34191
Central and Eastern Europe and Central Asia,MDA,Moldova,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5126054,9.205606092,9.496772138,10.40744185,10.47867256,12.02959191,12.06607125,12.53459796,13.45950788,14.80608379,14.04238741,15.38483054,15.10101137,14.52456591,14.47788658,14.96283161,16.85532687,16.64871065
Central and Eastern Europe and Central Asia,MDA,Moldova,Per Capita Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9033.930362,8964.089837,8614.037971,9279.74148,9362.105911,8807.881178,9356.517568,9412.673656,9686.610606,9395.260411,8885.506376,9120.385862,9838.252542,10280.05482,10488.29686,9347.856145,10413.14601,10548.3896,10302.04745,10948.73766,10672.49257,8791.669115,6239.561065,6166.85626,4269.895429,4225.226146,3995.295622,4087.144949,3855.668039,3761.013873,3881.009348,4162.682675,4538.078725,4894.981708,5318.197302,5784.178131,6135.132415,6393.988474,6971.703283,6624.77129,7170.315069,7667.318529,7701.867859,8486.002919,9003.073599,9066.144657,9564.855127,10119.69329,10666.52828,11179.2706,10512.37836,12104.49577,12483.85694
Central and Eastern Europe and Central Asia,MDA,Moldova,GDP growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724125168,-2.476377051,9.177667316,2.173014135,-4.784269937,7.316341269,1.490411253,3.622770516,-2.453267513,-4.799385968,3.412041942,8.644825543,5.202493585,2.788675224,-10.11661121,12.33896737,2.107538885,-0.645096969,8.007525772,-1.751578763,-17.5,-29,-1.2,-30.9,-1.428,-5.9,1.6,-6.5,-3.4,2.1,6.1,7.8,6.6,7.4,7.5,4.8,3,7.8,-6,7.1,5.818,-0.59,9.044,5,-0.338,4.409,4.7,4.3,3.7,-6.969,13.9,2
Central and Eastern Europe and Central Asia,MDA,Moldova,Employment growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.858496356,1.835065567,1.692221737,1.619372004,1.550897326,1.365706046,1.225349471,1.03096104,0.908788394,0.998468309,1.720747296,-0.096665056,0.435413643,-0.096339114,0.289296046,0.096153846,0.144092219,-0.863309353,1.161103048,-0.956480153,-0.048285852,-0.966183575,-17.65853659,-0.414691943,-0.475907198,-0.777047221,-0.843373494,-0.243013366,-8.952496955,1.337792642,-1.056105611,0.333555704,-9.840425532,-2.949852507,0.227963526,-4.700530705,-0.795544948,0.320769848,-5.355715428,-3.462837838,2.71216098,-2.299829642,2.266782912,1.023017903,1.603375527,1.245847176,-0.902378999,3.642384106,11.85009021,-3.526651514,-4.499164007,-0.939041859
Central and Eastern Europe and Central Asia,MDA,Moldova,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.089374345,-0.157925897,-1.632692099,-6.638982378,-6.707905004,5.498080576,-4.305814506,1.550718801,-4.549484681,5.082125999,-4.701477001,6.66780642,8.43941877,4.034347613,-9.984132549,1.111448801,3.265855027
Central and Eastern Europe and Central Asia,MDA,Moldova,Population growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508881444,1.486726702,1.345557293,1.274132807,1.207058911,1.023652814,0.884918631,0.692322821,0.571689574,0.662193271,0.748846802,0.717350636,0.681243258,0.747836425,0.849183965,0.846421026,0.798392076,1.730673549,1.628031506,0.791467638,0.149428441,0.040451671,-0.035186938,-0.201357479,-0.38589232,-0.484515303,-0.683229914,-0.886681929,-0.968849064,-1.056791664,-1.079394242,-1.117362749,-1.172420877,-1.14675976,-1.160338266,-1.194982093,-1.169881461,-1.132918387,-1.077323296,-1.048559457,-1.041231424,-1.035937133,-1.032030408,-1.030431806,-1.031325334,-1.034873518,-1.040446268,-1.047090234,-1.056247557,-1.067228821,-1.081390103,-1.099590087
Central and Eastern Europe and Central Asia,MDA,Moldova,Output per Employed Person growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113673605,-4.23375052,7.360883114,0.544819476,-6.238415839,5.870461969,0.261853165,2.565361598,-3.331777104,-5.740536835,1.662684055,8.749948741,4.74641341,2.887796416,-10.37589021,12.2310529,1.960621562,0.220112636,6.767841115,-0.802777012,-17.46014493,-28.30731707,19.98815166,-30.61225461,-0.956645547,-5.163072289,2.464155529,-6.272228989,6.098461538,0.752145215,7.232488326,7.44162234,18.23480826,10.66443769,7.255496588,9.969132856,3.825982358,7.455315747,-0.680743243,10.94173228,3.023827939,1.750078466,6.626997442,3.936708861,-1.910739203,3.124229696,5.65339404,0.634504792,-7.286619254,-3.568185971,19.26597167,2.966902314
Central and Eastern Europe and Central Asia,MDA,Moldova,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.140876495,3.162920968,9.58925511,0.684420965,14.80072347,0.303246677,3.883009701,7.378855893,10.00464445,-5.157990426,9.559935154,-1.844798807,-3.817263885,-0.321381948,3.349556733,12.64797543,-1.225821475
Central and Eastern Europe and Central Asia,MDA,Moldova,Per Capita Income growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.773091246,-3.905046385,7.728123691,0.887572476,-5.9198725,6.22892588,0.600181504,2.910299031,-3.007762025,-5.425650943,2.643400122,7.871012151,4.490658021,2.025689952,-10.8734595,11.39608747,1.298777472,-2.335353178,6.277297879,-2.523077062,-17.62309453,-29.02870907,-1.165223068,-30.76058125,-1.046144672,-5.441851299,2.298936939,-5.663535618,-2.454935556,3.190508694,7.257733802,9.018127952,7.864627411,8.645907549,8.762007188,6.067487482,4.219241586,9.035280744,-4.976287408,8.234907357,6.931403374,0.450605119,10.18110248,6.093218265,0.700550286,5.500799839,5.80080048,5.403671551,4.807021605,-5.965436032,15.14516846,3.13405181
Central and Eastern Europe and Central Asia,POL,Poland,Real GDP,148291.2207,154816.0344,158375.0237,167569.0794,177059.7175,185660.6083,193964.9167,204197.0109,214132.5227,220360.7539,232224.0516,250760.4542,247349.7561,262178.8782,273893.8846,289019.5891,307259.4093,318381.2508,337659.1095,334248.4114,351598.4842,376659.7005,404093.5764,434493.2766,459999.3666,481649.8848,493661.4737,502855.5293,521095.3495,511456.4201,498555.0839,472010.9554,467710.51,490843.9405,509083.7606,514422.2446,530734.2788,523616.3002,535183.0155,526878.7071,475866.5272,442481.724,453610.0544,470567.3983,495473.5765,529918.243,562324.7865,598589.4671,626367.7964,655524.1241,685422.7492,694048.6446,708178.7813,732953.6814,769475.485,796459.8339,845291.886,904982.5399,942991.5224,969698.7211,1005970.508,1053830.92,1067793.086,1079813.91,1116296.305,1163586.266,1200142.955,1258117.733,1325473.624,1388366.687,1353093.028,1430659.545,1485290.14
Central and Eastern Europe and Central Asia,POL,Poland,Nominal GDP,16394.50396,18329.13686,19074.69271,20426.345,21783.03543,23227.11652,25092.91293,27293.17594,29272.1297,30536.40162,32619.59916,35598.30954,35541.72857,38104.52674,40414.4375,43427.61978,47461.52115,50605.75287,55955.34305,58106.42409,64347.74716,72428.71838,81062.99086,91937.64329,106093.5146,121376.5091,131249.8503,142001.1909,157502.3446,167414.5155,177932.7509,184399.0911,194007.9208,211578.4724,227357.5299,237007.1599,249446.9636,252187.1111,266850.1483,273008.6246,255806.196,245903.7591,257833.0553,273811.6371,294460.4424,321534.7314,347445.0422,376229.7282,398120.3253,422523.674,451804.4789,467797.1393,484760.0345,511621.3934,551532.6633,588775.4634,644155.0369,708280.3564,752182.92,778443.6938,817266.912,873937.6644,902080.5866,928209.0679,977512.3937,1029117.483,1072087.304,1145206.068,1235340.791,1317102.716,1299110.098,1430659.545,1567061.95
Central and Eastern Europe and Central Asia,POL,Poland,Employment,10476.72099,10602.13828,10731.1924,10861.47131,10992.46377,11124.89681,11361.61738,11575.05396,11651.6971,11834.08836,12031.03212,12194.99022,12430.74063,12665.52087,12783.88116,13117.61836,13415.45941,13972.33486,14290.5494,14587.42028,14722.2734,14989.06913,15356.76215,15684.67835,15963.11608,16077.5957,16054.31171,16142.59684,16598.575,16714.99495,16816.86241,16900.29671,16488.94621,16445.28872,16490.88654,16632.53082,16680.06896,16626.70982,16515.1407,16494.7672,15794.30714,14868.76851,14728.0944,14380.27831,14525.28531,14786.9,14964.1,15177.1,15354.4,14853.6,14516.6,14194.8,13766.3,13606.1,13760.3,14057,14503.9,15155.9,15731.9,15789.4,15370.3,15457.3,15474.9,15463.8,15731,15970,16099.7,16315,16403.7,16397.9,16376.8,16639.1,16677.60034
Central and Eastern Europe and Central Asia,POL,Poland,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858.234418,1894.452435,1858.158553,1858.290648,1858.110758,1858.058162,1874.607321,1857.970391,1859.749635,1855.094511,1860.179155,1860.501111,1855.606158,1856.972664,1854.326288,1847.173155,1833.249775,1828.608635,1823.967459,1819.326327,1816.072709,1821.934221,1828.795279,1831,1811.256342,1786.973554,1782.271103,1768.012533,1829.873287,1860.981785
Central and Eastern Europe and Central Asia,POL,Poland,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26721.92811,27517.46212,27476.40471,27807.64708,28200.73278,28529.36824,27844.6673,26971.41298,26398.77412,25537.78757,25309.7836,25601.05343,26084.25576,26933.34582,28103.98378,29059.54335,28945.914,28106.2633,28193.6122,28153.89298,28083.38516,28660.84723,29205.8606,29478.5507,29550.64722,29312.97808,29225.50333,28954.38765,30447.44461,31036.71044
Central and Eastern Europe and Central Asia,POL,Poland,Population,24824,25262.265,25730.551,26221.264,26715.134,27220.668,27743.876,28235.346,28692.576,29152.334,29589.842,29978.949,30329.617,30662.122,30975.52,31262.358,31532.016,31785.378,32034.813,32280.848,32526,32777.81,33039.545,33331.131,33642.89,33969.24,34299.428,34621.254,34929.072,35256.645,35578.016,35901.961,36227.381,36571.418,36904.134,37225.792,37504.275,37740.71,37866.84,37970.155,38119.408,38253.222,38370.697,38467.745,38548.295,38600.64,38614.75911,38617.78463,38609.71657,38595.59746,38581.47835,38576.43581,38557.27416,38519.95937,38504.83175,38485.6701,38456.42337,38440.28724,38440.28724,38810.40964,38844.69891,38853.77548,38861.84355,38829.57129,38811.41815,38782.17142,38753.9332,38748.89066,38739.81409,38712.58438,38680.31212,38486.67861,38393.13559
Central and Eastern Europe and Central Asia,POL,Poland,Output per Employed Person,14154.35429,14602.34061,14758.38079,15427.84349,16107.3733,16688.7488,17071.94585,17641.1282,18377.79688,18620.84743,19302.08891,20562.57936,19898.23161,20700.20498,21424.93983,22032.93168,22903.38332,22786.54599,23628.14053,22913.46961,23882.07818,25128.9588,26313.72241,27701.76517,28816.38925,29957.83037,30749.46361,31150.84483,31393.98109,30598.65837,29646.14158,27929.15199,28365.09406,29847.08561,30870.61205,30928.68128,31818.47029,31492.47843,32405.59831,31942.17297,30128.99033,29759.13734,30798.96436,32723.10786,34111.10805,35837.00729,37578.25639,39440.30593,40794.02623,44132.33991,47216.4797,48894.57017,51442.92812,53869.49099,55919.96432,56659.30383,58280.31675,59711.56711,59941.3626,61414.53894,65448.98331,68176.90797,69001.61465,69828.49688,70961.56032,72860.75551,74544.42972,77114.17303,80803.33243,84667.34685,82622.55314,85981.7866,89058.98393
Central and Eastern Europe and Central Asia,POL,Poland,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.60978461,18.00578754,19.28630214,20.22194775,21.22602529,21.95519337,23.54217836,25.41293442,26.2909422,27.73062386,28.95930257,30.05639932,30.53412147,31.38458518,32.20121912,32.45032143,33.50036628,35.79168449,37.37835762,37.92701376,38.45027599,38.94847547,39.84084843,40.71241383,42.57496371,45.2179789,47.50531313,46.73188205,46.98783637,47.85591383
Central and Eastern Europe and Central Asia,POL,Poland,Per Capita Income,5973.703701,6128.351294,6155.135337,6390.579774,6627.693408,6820.575024,6991.269593,7231.96418,7462.994005,7558.940356,7848.100426,8364.551212,8155.386733,8550.578403,8842.26914,9244.970873,9744.362976,10016.59476,10540.38023,10354.38757,10809.76709,11491.3016,12230.60355,13035.65956,13673.00391,14179.00091,14392.70281,14524.47474,14918.67146,14506.66733,14013.00972,13147.21932,12910.41464,13421.51788,13794.76241,13818.97381,14151.30085,13874.04477,14133.28959,13876.12737,12483.57601,11567.17528,11821.78302,12232.77835,12853.32014,13728.22427,14562.43155,15500.35748,16223.06124,16984.42743,17765.5906,17991.51814,18366.93067,19027.89342,19983.86826,20694.97119,21980.51228,23542.55405,24531.33392,24985.53172,25897.24046,27122.99915,27476.64519,27809.06083,28762.05917,30003.12316,30968.28776,32468.48391,34214.76471,35863.4462,34981.44027,37172.85038,38686.34634
Central and Eastern Europe and Central Asia,POL,Poland,GDP growth,0,4.4,2.298850575,5.805243446,5.663716814,4.857621441,4.47284345,5.275229358,4.865649964,2.908587258,5.383580081,7.982120051,-1.360141928,5.995203837,4.468325792,5.522468868,6.310928681,3.61969112,6.05496041,-1.01010101,5.190771961,7.12779418,7.283464567,7.52293578,5.870307167,4.706640877,2.493842365,1.862421147,3.627248599,-1.849743882,-2.522470281,-5.324211779,-0.911090167,4.94610019,3.716012085,1.0486455,3.170942635,-1.341156748,2.209005947,-1.551676365,-9.681958908,-7.015581315,2.514980795,3.738308656,5.292797224,6.951867499,6.115385506,6.449063154,4.640631155,4.654825471,4.561025896,1.258478139,2.035900052,3.49839626,4.982825593,3.506849729,6.131138073,7.061543459,4.19996859,2.832178037,3.740521281,4.757635638,1.324896305,1.125763386,3.378581715,4.23632685,3.141725778,4.830656005,5.353703355,4.744950156,-2.540658682,5.73253395,3.818560116
Central and Eastern Europe and Central Asia,POL,Poland,Employment growth,0,1.197104447,1.217246084,1.21402081,1.206028761,1.20476206,2.127845121,1.878575698,0.662140642,1.565362198,1.664207247,1.362793323,1.933174224,1.888706782,0.934507851,2.610609395,2.27054212,4.150997975,2.277461464,2.077393075,0.924447991,1.812191104,2.453074434,2.135321246,1.775221129,0.717150845,-0.144822592,0.549915398,2.824688984,0.701385236,0.609437576,0.496134764,-2.433983927,-0.264768181,0.277269778,0.858924579,0.285814279,-0.319897633,-0.671023457,-0.12336251,-4.246559228,-5.85995086,-0.946104659,-2.361582383,1.00837404,1.801098484,1.198358006,1.423406687,1.168207365,-3.261605794,-2.268810255,-2.216772522,-3.018711077,-1.163711382,1.133315204,2.15620299,3.179198976,4.495342632,3.800500135,0.365499399,-2.654312387,0.566026688,0.113862059,-0.071729058,1.727906465,1.519293116,0.812147777,1.337291999,0.543671468,-0.035357877,-0.128675013,1.601656001,0.231384722
Central and Eastern Europe and Central Asia,POL,Poland,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.977083108,-0.149204909,1.205552094,1.413588486,1.165343673,-2.39998631,-3.136163628,-2.123132576,-3.261464133,-0.89281018,1.150819111,1.88743143,3.255182243,4.346426064,3.400085817,-0.391022503,-2.900757253,0.310780929,-0.140880214,-0.250437198,2.056240962,1.901595461,0.933682808,0.244572805,-0.804277269,-0.298416464,-0.927668137,5.156582788,1.935353959
Central and Eastern Europe and Central Asia,POL,Poland,Population growth,0,1.765489043,1.8536976,1.907122004,1.883471369,1.892313173,1.922098311,1.771453996,1.619353274,1.602358743,1.500764913,1.315001952,1.169714122,1.096304645,1.022101471,0.926015124,0.862564494,0.80350714,0.784747628,0.768023837,0.75943482,0.774180655,0.798512774,0.882536367,0.935338798,0.970041515,0.972020569,0.938283869,0.889101244,0.93782337,0.911518949,0.910520137,0.906412884,0.949660148,0.909770575,0.871604249,0.748091538,0.630421465,0.33420145,0.27283766,0.393079775,0.35103903,0.307098314,0.252922171,0.20939621,0.135790701,0.0365774,0.007835148,-0.020892092,-0.036568802,-0.036582179,-0.013069845,-0.049671904,-0.096777569,-0.039272156,-0.049764274,-0.075993816,-0.041959509,0,0.962850247,0.0883507,0.023366306,0.020765198,-0.083043546,-0.046750818,-0.075355992,-0.072812378,-0.013011684,-0.02342408,-0.070288704,-0.083363726,-0.500599677,-0.243052981
Central and Eastern Europe and Central Asia,POL,Poland,Output per Employed Person growth,0,3.165007112,1.068597036,4.536152797,4.4045677,3.609375,2.296140026,3.334021541,4.17585926,1.322522788,3.658488011,6.530331802,-3.230858037,4.030375087,3.501099887,2.837776221,3.950684604,-0.510131315,3.693383559,-3.024660008,4.227245285,5.220988782,4.714734194,5.274976833,4.023657225,3.961083091,2.642491882,1.305327553,0.780512563,-2.533360501,-3.112936453,-5.791612341,1.560885461,5.224701719,3.429234077,0.188105238,2.876905748,-1.024536583,2.899485633,-1.430078035,-5.676453646,-1.227565171,3.49414371,6.247429227,4.241651471,5.059639917,4.858801662,4.955124889,3.432327092,8.183339542,6.988389447,3.554035545,5.21194468,4.716999907,3.806372194,1.322138744,2.860982763,2.455804022,0.384842514,2.457695774,6.569200778,4.168016863,1.209656906,1.19835201,1.62263759,2.676371802,2.310810803,3.44726402,4.784022521,4.781998846,-2.415091288,4.065758485,3.578894379
Central and Eastern Europe and Central Asia,POL,Poland,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248766469,7.111683388,4.851347886,4.965285957,3.435254956,7.228289745,7.946401683,3.454964185,5.475960678,4.430764759,3.78840875,1.589419103,2.785289579,2.602022415,0.773580377,3.235853455,6.839681079,4.433077549,1.467844421,1.379655755,1.295698078,2.291162742,2.187617562,4.574894253,6.207909428,5.058461903,-1.628093853,0.547708139,1.847451432
